id,Color,Platform
34082,#FFFFFF,NALL
36523,#FFFFFF,NALL
58702,#FFFFFF,NALL
5583,#FFFFFF,NALL
5058,#FFFFFF,NALL
16334,#FFFFFF,NALL
20098,#FFFFFF,NALL
39849,#FFFFFF,NALL
15565,#FFFFFF,NALL
5084,#FFFFFF,NALL
44108,#FFFFFF,NALL
59071,#FFFFFF,NALL
45033,#FFFFFF,NALL
12634,#FFFFFF,NALL
8514,#FFFFFF,NALL
28426,#FFFFFF,NALL
42067,#FFFFFF,NALL
5987,#FFFFFF,NALL
4032,#FFFFFF,NALL
59670,#9e1b34,temple
50325,#FFFFFF,NALL
44176,#FFFFFF,NALL
14484,#FFFFFF,NALL
34100,#FFFFFF,NALL
8485,#FFFFFF,NALL
12123,#FFFFFF,NALL
12388,#FFFFFF,NALL
62181,#f56600,clemson
44317,#FFFFFF,NALL
34969,#FFFFFF,NALL
2443,#FFFFFF,NALL
15659,#FFFFFF,NALL
59808,#FFFFFF,NALL
15521,#FFFFFF,NALL
2314,#FFFFFF,NALL
58010,#FFFFFF,NALL
50246,#FFFFFF,NALL
47157,#FFFFFF,NALL
2638,#FFFFFF,NALL
7519,#FFFFFF,NALL
14027,#FFFFFF,NALL
3942,#FFFFFF,NALL
61175,#f56600,clemson
68444,#FFFFFF,NALL
57391,#9e1b34,temple
44566,#9e1b34,temple
74340,#f2c413,ucf
14172,#FFFFFF,NALL
9629,#FFFFFF,NALL
6794,#FFFFFF,NALL
31791,#FFFFFF,NALL
5569,#FFFFFF,NALL
5051,#FFFFFF,NALL
21307,#FFFFFF,NALL
4914,#FFFFFF,NALL
6316,#FFFFFF,NALL
7574,#FFFFFF,NALL
10651,#FFFFFF,NALL
61163,#FFFFFF,NALL
56129,#004f30,hawaii
60817,#FFFFFF,NALL
10604,#FFFFFF,NALL
46469,#FFFFFF,NALL
2521,#FFFFFF,NALL
8605,#FFFFFF,NALL
46381,#FFFFFF,NALL
3442,#FFFFFF,NALL
2648,#FFFFFF,NALL
5599,#FFFFFF,NALL
61174,#FFFFFF,NALL
61171,#FFFFFF,NALL
12999,#FFFFFF,NALL
8160,#FFFFFF,NALL
7696,#FFFFFF,NALL
12009,#FFFFFF,NALL
14512,#FFFFFF,NALL
2242,#FFFFFF,NALL
4681,#FFFFFF,NALL
5713,#FFFFFF,NALL
4229,#FFFFFF,NALL
49766,#FFFFFF,NALL
17481,#FFFFFF,NALL
5404,#FFFFFF,NALL
5345,#FFFFFF,NALL
2618,#FFFFFF,NALL
21526,#fa3927,cornell
61176,#FFFFFF,NALL
30950,#FFFFFF,NALL
5691,#FFFFFF,NALL
2436,#FFFFFF,NALL
3725,#FFFFFF,NALL
49832,#FFFFFF,NALL
5046,#FFFFFF,NALL
2988,#FFFFFF,NALL
12420,#FFFFFF,NALL
8236,#FFFFFF,NALL
34490,#FFFFFF,NALL
5367,#FFFFFF,NALL
58603,#FFFFFF,NALL
10557,#FFFFFF,NALL
5071,#FFFFFF,NALL
5867,#FFFFFF,NALL
16556,#FFFFFF,NALL
6290,#FFFFFF,NALL
5109,#FFFFFF,NALL
60665,#f04f23,utrgv
58959,#FFFFFF,NALL
20149,#FFFFFF,NALL
2151,#FFFFFF,NALL
16175,#430b00,rowan
60099,#FFFFFF,NALL
33577,#FFFFFF,NALL
51291,#07294d,baiada
5933,#FFFFFF,NALL
36411,#FFFFFF,NALL
7089,#FFFFFF,NALL
57603,#FFFFFF,NALL
24024,#FFFFFF,NALL
6841,#FFFFFF,NALL
14816,#fa3927,cornell
1636,#FFFFFF,NALL
5777,#FFFFFF,NALL
11690,#FFFFFF,NALL
59867,#FFFFFF,NALL
3920,#FFFFFF,NALL
21027,#FFFFFF,NALL
22111,#FFFFFF,NALL
49739,#FFFFFF,NALL
7021,#FFFFFF,NALL
6450,#FFFFFF,NALL
25637,#FFFFFF,NALL
5087,#FFFFFF,NALL
4810,#FFFFFF,NALL
15448,#FFFFFF,NALL
35099,#FFFFFF,NALL
17212,#FFFFFF,NALL
35351,#FFFFFF,NALL
5053,#FFFFFF,NALL
25696,#FFFFFF,NALL
15725,#FFFFFF,NALL
2275,#FFFFFF,NALL
57654,#fdca21,bowiestate
14511,#FFFFFF,NALL
14839,#FFFFFF,NALL
6370,#FFFFFF,NALL
62556,#861f41,vt
9211,#FFFFFF,NALL
21798,#FFFFFF,NALL
56710,#FFFFFF,NALL
5411,#FFFFFF,NALL
6055,#FFFFFF,NALL
60569,#8c1515,siliconvalleyconnect
5079,#FFFFFF,NALL
29035,#FFFFFF,NALL
24416,#FFFFFF,NALL
2388,#FFFFFF,NALL
10917,#FFFFFF,NALL
39878,#FFFFFF,NALL
5076,#FFFFFF,NALL
5759,#FFFFFF,NALL
3344,#FFFFFF,NALL
14282,#FFFFFF,NALL
58658,#01235d,ucsd
14894,#FFFFFF,NALL
9455,#FFFFFF,NALL
43777,#FFFFFF,NALL
3633,#FFFFFF,NALL
8638,#FFFFFF,NALL
47597,#FFFFFF,NALL
3826,#FFFFFF,NALL
57729,#FFFFFF,NALL
20486,#FFFFFF,NALL
5074,#FFFFFF,NALL
60711,#FFFFFF,NALL
9410,#430b00,rowan
21501,#FFFFFF,NALL
45236,#FFFFFF,NALL
55143,#74b1de,columbia
2136,#FFFFFF,NALL
2697,#FFFFFF,NALL
31362,#FFFFFF,NALL
11564,#FFFFFF,NALL
7075,#FFFFFF,NALL
5135,#FFFFFF,NALL
15510,#FFFFFF,NALL
49940,#FFFFFF,NALL
4783,#FFFFFF,NALL
7673,#FFFFFF,NALL
40364,#FFFFFF,NALL
17062,#FFFFFF,NALL
46382,#FFFFFF,NALL
14856,#FFFFFF,NALL
57477,#9e1b34,temple
19680,#FFFFFF,NALL
4724,#FFFFFF,NALL
12521,#FFFFFF,NALL
61964,#00764a,bcc
61162,#FFFFFF,NALL
14707,#FFFFFF,NALL
57653,#07294d,baiada
5496,#FFFFFF,NALL
16198,#FFFFFF,NALL
21539,#FFFFFF,NALL
14183,#FFFFFF,NALL
45015,#FFFFFF,NALL
17509,#FFFFFF,NALL
61179,#FFFFFF,NALL
69993,#FFFFFF,NALL
5181,#FFFFFF,NALL
22877,#FFFFFF,NALL
5815,#FFFFFF,NALL
45071,#FFFFFF,NALL
24741,#FFFFFF,NALL
4028,#FFFFFF,NALL
29139,#4b2e83,washington
43571,#FFFFFF,NALL
25677,#FFFFFF,NALL
42418,#FFFFFF,NALL
61168,#FFFFFF,NALL
3261,#FFFFFF,NALL
12800,#FFFFFF,NALL
37438,#FFFFFF,NALL
45931,#FFFFFF,NALL
21613,#FFFFFF,NALL
60598,#FFFFFF,NALL
3910,#FFFFFF,NALL
3543,#FFFFFF,NALL
15257,#FFFFFF,NALL
3327,#FFFFFF,NALL
40412,#FFFFFF,NALL
6623,#FFFFFF,NALL
880,#fa3927,cornell
5140,#FFFFFF,NALL
3312,#FFFFFF,NALL
45935,#FFFFFF,NALL
24321,#FFFFFF,NALL
16026,#FFFFFF,NALL
8539,#FFFFFF,NALL
27873,#FFFFFF,NALL
23507,#FFFFFF,NALL
5940,#FFFFFF,NALL
49524,#FFFFFF,NALL
51363,#FFFFFF,NALL
15460,#FFFFFF,NALL
55637,#430b00,rowan
24136,#FFFFFF,NALL
47249,#FFFFFF,NALL
2334,#FFFFFF,NALL
57910,#FFFFFF,NALL
4771,#FFFFFF,NALL
5298,#FFFFFF,NALL
21305,#FFFFFF,NALL
2461,#FFFFFF,NALL
61173,#FFFFFF,NALL
35344,#FFFFFF,NALL
17688,#FFFFFF,NALL
2400,#FFFFFF,NALL
29027,#FFFFFF,NALL
42380,#FFFFFF,NALL
42494,#FFFFFF,NALL
50747,#FFFFFF,NALL
5622,#FFFFFF,NALL
3944,#FFFFFF,NALL
59171,#FFFFFF,NALL
5015,#FFFFFF,NALL
3874,#FFFFFF,NALL
4369,#FFFFFF,NALL
5433,#FFFFFF,NALL
14174,#FFFFFF,NALL
25975,#FFFFFF,NALL
2126,#FFFFFF,NALL
39423,#FFFFFF,NALL
27650,#FFFFFF,NALL
42278,#FFFFFF,NALL
3676,#FFFFFF,NALL
20927,#FFFFFF,NALL
17768,#FFFFFF,NALL
5716,#FFFFFF,NALL
5528,#FFFFFF,NALL
2324,#178c75,lcl
58932,#FFFFFF,NALL
5141,#FFFFFF,NALL
48374,#FFFFFF,NALL
3393,#FFFFFF,NALL
5697,#FFFFFF,NALL
34875,#FFFFFF,NALL
47525,#FFFFFF,NALL
11412,#FFFFFF,NALL
5210,#FFFFFF,NALL
3922,#FFFFFF,NALL
15675,#FFFFFF,NALL
43449,#FFFFFF,NALL
3503,#FFFFFF,NALL
17225,#FFFFFF,NALL
56036,#FFFFFF,NALL
42206,#FFFFFF,NALL
15771,#FFFFFF,NALL
5148,#FFFFFF,NALL
5337,#FFFFFF,NALL
5769,#FFFFFF,NALL
8439,#FFFFFF,NALL
5510,#FFFFFF,NALL
2205,#FFFFFF,NALL
47391,#FFFFFF,NALL
54891,#FFFFFF,NALL
10466,#FFFFFF,NALL
2188,#FFFFFF,NALL
7269,#FFFFFF,NALL
39469,#FFFFFF,NALL
60842,#9e1b34,temple
5819,#FFFFFF,NALL
25604,#FFFFFF,NALL
70336,#bf5700,utexas
39853,#FFFFFF,NALL
49572,#FFFFFF,NALL
4081,#FFFFFF,NALL
25798,#FFFFFF,NALL
7977,#FFFFFF,NALL
11014,#FFFFFF,NALL
5773,#FFFFFF,NALL
42119,#FFFFFF,NALL
5243,#FFFFFF,NALL
42154,#FFFFFF,NALL
12924,#FFFFFF,NALL
24174,#990000,usc
47292,#FFFFFF,NALL
49597,#01235d,ucsd
40928,#FFFFFF,NALL
7153,#FFFFFF,NALL
50051,#FFFFFF,NALL
52825,#FFFFFF,NALL
28594,#FFFFFF,NALL
47283,#fa3927,cornell
59922,#f56600,clemson
44000,#FFFFFF,NALL
21604,#FFFFFF,NALL
7762,#FFFFFF,NALL
47684,#FFFFFF,NALL
21890,#FFFFFF,NALL
14556,#FFFFFF,NALL
4234,#FFFFFF,NALL
2099,#FFFFFF,NALL
34763,#FFFFFF,NALL
3617,#FFFFFF,NALL
2059,#FFFFFF,NALL
8798,#FFFFFF,NALL
45018,#FFFFFF,NALL
10216,#FFFFFF,NALL
5157,#FFFFFF,NALL
39369,#FFFFFF,NALL
46004,#FFFFFF,NALL
4945,#FFFFFF,NALL
1995,#FFFFFF,NALL
10175,#FFFFFF,NALL
3355,#FFFFFF,NALL
14235,#FFFFFF,NALL
56379,#430b00,rowan
56980,#FFFFFF,NALL
52424,#74b1de,columbia
46352,#FFFFFF,NALL
46351,#FFFFFF,NALL
60938,#74b1de,columbia
58707,#FFFFFF,NALL
34372,#FFFFFF,NALL
59919,#ffb300,vcu
21737,#FFFFFF,NALL
24440,#FFFFFF,NALL
43000,#fa3927,cornell
43809,#FFFFFF,NALL
60779,#FFFFFF,NALL
60176,#f04f23,utrgv
2181,#723130,trinity
57006,#8b1f41,asu
77441,#FFFFFF,NALL
2453,#FFFFFF,NALL
13581,#FFFFFF,NALL
59060,#011a47,ucsf
53537,#FFFFFF,NALL
53533,#FFFFFF,NALL
49566,#FFFFFF,NALL
49557,#FFFFFF,NALL
49580,#FFFFFF,NALL
50296,#FFFFFF,NALL
50299,#01235d,ucsd
49555,#FFFFFF,NALL
49568,#01235d,ucsd
50303,#01235d,ucsd
64165,#FFFFFF,NALL
60918,#9e1b34,temple
51711,#FFFFFF,NALL
53532,#01235d,ucsd
51719,#FFFFFF,NALL
53543,#FFFFFF,NALL
49690,#FFFFFF,NALL
49582,#FFFFFF,NALL
49590,#01235d,ucsd
57456,#fdca21,bowiestate
56493,#fdca21,bowiestate
25863,#FFFFFF,NALL
44225,#74b1de,columbia
24444,#FFFFFF,NALL
42717,#f2c413,ucf
57559,#FFFFFF,NALL
53140,#FFFFFF,NALL
58260,#fdca21,bowiestate
61073,#fdca21,bowiestate
61119,#FFFFFF,NALL
59657,#f04f23,utrgv
60282,#f04f23,utrgv
61069,#f04f23,utrgv
39643,#74b1de,columbia
61141,#1f395a,evanstonnu
44252,#4b2e83,washington
7612,#FFFFFF,NALL
1483,#FFFFFF,NALL
45998,#FFFFFF,NALL
56780,#4b2e83,washington
57694,#FFFFFF,NALL
46361,#FFFFFF,NALL
37516,#FFFFFF,NALL
50915,#fdca21,bowiestate
40371,#fa3927,cornell
60541,#fa3927,cornell
61060,#990000,usc
77449,#FFFFFF,NALL
77430,#FFFFFF,NALL
77413,#FFFFFF,NALL
77338,#FFFFFF,NALL
50341,#990000,usc
48809,#FFFFFF,NALL
35471,#FFFFFF,NALL
25463,#FFFFFF,NALL
56334,#990000,usc
42317,#FFFFFF,NALL
50110,#FFFFFF,NALL
58421,#FFFFFF,NALL
51168,#990000,usc
58311,#FFFFFF,NALL
57058,#FFFFFF,NALL
34764,#990000,usc
60841,#FFFFFF,NALL
25666,#FFFFFF,NALL
21580,#FFFFFF,NALL
56804,#990000,usc
50846,#FFFFFF,NALL
61205,#FFFFFF,NALL
60656,#fdca21,bowiestate
47431,#FFFFFF,NALL
61244,#2b1a5e,rihub
23789,#990000,usc
59905,#FFFFFF,NALL
52814,#74b1de,columbia
61234,#f58220,utep
61288,#f2c413,ucf
52190,#cc0000,bu
51874,#74b1de,columbia
13495,#fa3927,cornell
41897,#fa3927,cornell
57126,#fa3927,cornell
57161,#18453b,msu
53036,#FFFFFF,NALL
57265,#18453b,msu
31910,#FFFFFF,NALL
56037,#469ed9,umanitoba
61702,#FFFFFF,NALL
49134,#f2c413,ucf
49806,#e87500,utdallas
61972,#469ed9,umanitoba
53542,#FFFFFF,NALL
69604,#FFFFFF,NALL
69681,#FFFFFF,NALL
64141,#FFFFFF,NALL
64142,#FFFFFF,NALL
61212,#FFFFFF,NALL
62177,#861f41,vt
59931,#a50000,bradley
60546,#f58220,utep
19083,#FFFFFF,NALL
18154,#FFFFFF,NALL
29140,#FFFFFF,NALL
61252,#01235d,ucsd
62275,#fa3927,cornell
58238,#fdca21,bowiestate
58376,#a50000,bradley
69657,#FFFFFF,NALL
69614,#FFFFFF,NALL
36404,#0c69d5,cgiu
62795,#840028,morehouse
52203,#FFFFFF,NALL
60989,#fdca21,bowiestate
61912,#fdca21,bowiestate
61265,#fdca21,bowiestate
60377,#fdca21,bowiestate
61898,#000000,forest
63337,#FFFFFF,NALL
61117,#fdca21,bowiestate
62095,#fdca21,bowiestate
61126,#fdca21,bowiestate
61437,#FFFFFF,NALL
45966,#8b1f41,asu
62590,#FFFFFF,NALL
44965,#990000,usc
18859,#FFFFFF,NALL
62086,#FFFFFF,NALL
62435,#fdca21,bowiestate
62830,#FFFFFF,NALL
62779,#FFFFFF,NALL
62178,#FFFFFF,NALL
62975,#FFFFFF,NALL
63001,#FFFFFF,NALL
62991,#FFFFFF,NALL
62895,#FFFFFF,NALL
62997,#FFFFFF,NALL
63002,#FFFFFF,NALL
58407,#a50000,bradley
61350,#bf5700,utexas
65500,#FFFFFF,NALL
63866,#9e1b34,temple
62790,#FFFFFF,NALL
63203,#74b1de,columbia
63154,#9e1b34,temple
62385,#FFFFFF,NALL
62389,#fec52e,kennesaw
61284,#FFFFFF,NALL
62265,#FFFFFF,NALL
62239,#FFFFFF,NALL
62272,#FFFFFF,NALL
62256,#FFFFFF,NALL
63129,#74b1de,columbia
62461,#FFFFFF,NALL
63029,#FFFFFF,NALL
62416,#FFFFFF,NALL
62393,#FFFFFF,NALL
63444,#990000,usc
16606,#FFFFFF,NALL
61945,#8b1f41,asu
9553,#FFFFFF,NALL
6259,#FFFFFF,NALL
2856,#FFFFFF,NALL
11988,#FFFFFF,NALL
8230,#FFFFFF,NALL
8202,#FFFFFF,NALL
2114,#FFFFFF,NALL
3056,#FFFFFF,NALL
3740,#FFFFFF,NALL
5066,#FFFFFF,NALL
2653,#FFFFFF,NALL
3087,#FFFFFF,NALL
63247,#FFFFFF,NALL
62913,#FFFFFF,NALL
62221,#FFFFFF,NALL
62831,#e87500,utdallas
62309,#861f41,vt
63395,#e87500,utdallas
62444,#259493,support
61681,#861f41,vt
63551,#005393,st-andrews
60974,#861f41,vt
63448,#861f41,vt
62841,#861f41,vt
63634,#861f41,vt
63449,#FFFFFF,NALL
62109,#861f41,vt
63162,#861f41,vt
61938,#861f41,vt
62880,#861f41,vt
62767,#FFFFFF,NALL
63751,#f56600,clemson
63747,#e87500,utdallas
63453,#f2c413,ucf
62305,#FFFFFF,NALL
62303,#8b1f41,asu
45489,#f2c413,ucf
63966,#FFFFFF,NALL
63945,#f2c413,ucf
63783,#FFFFFF,NALL
16577,#8b1f41,asu
63989,#FFFFFF,NALL
63840,#861f41,vt
63836,#9e1b34,temple
64115,#FFFFFF,NALL
63703,#990000,usc
63255,#b01f24,unlv
77348,#FFFFFF,NALL
64234,#e87500,utdallas
2481,#FFFFFF,NALL
62163,#8b1f41,asu
64181,#74b1de,columbia
64381,#f2c413,ucf
39299,#FFFFFF,NALL
35274,#FFFFFF,NALL
43983,#FFFFFF,NALL
22932,#FFFFFF,NALL
53331,#004f30,hawaii
48707,#FFFFFF,NALL
13575,#FFFFFF,NALL
68132,#9e1b34,temple
16383,#FFFFFF,NALL
56101,#fdca21,bowiestate
36496,#FFFFFF,NALL
63047,#e87500,utdallas
39525,#990000,usc
62995,#fdca21,bowiestate
53170,#8b1f41,asu
38527,#8b1f41,asu
62220,#8b1f41,asu
52324,#FFFFFF,NALL
61109,#fdca21,bowiestate
2454,#FFFFFF,NALL
17398,#FFFFFF,NALL
61570,#005393,st-andrews
68337,#005393,st-andrews
64207,#FFFFFF,NALL
64151,#FFFFFF,NALL
64361,#005393,st-andrews
50768,#FFFFFF,NALL
58309,#FFFFFF,NALL
63366,#FFFFFF,NALL
68162,#4b2e83,washington
68712,#FFFFFF,NALL
64123,#f2c413,ucf
60831,#f2c413,ucf
64152,#044a8f,baruch
63192,#74b1de,columbia
68818,#990000,usc
37081,#FFFFFF,NALL
40071,#FFFFFF,NALL
44868,#f2c413,ucf
68883,#f2c413,ucf
68976,#bf5700,utexas
69020,#FFFFFF,NALL
61969,#8b1f41,asu
62079,#8b1f41,asu
60966,#8b1f41,asu
63789,#18453b,msu
68338,#e87500,utdallas
69152,#bf5700,utexas
69107,#cc0000,bu
64157,#FFFFFF,NALL
68141,#18453b,msu
68333,#044a8f,baruch
69285,#FFFFFF,NALL
69298,#FFFFFF,NALL
63771,#FFFFFF,NALL
62715,#044a8f,baruch
64203,#FFFFFF,NALL
68262,#bf5700,utexas
69155,#bf5700,utexas
69220,#0051bb,bmcc
61950,#044a8f,baruch
64117,#FFFFFF,NALL
57348,#FFFFFF,NALL
71567,#0c69d5,cgiu
68510,#ff610d,syracuse
43022,#FFFFFF,NALL
48401,#74b1de,columbia
69490,#FFFFFF,NALL
68397,#fa3927,cornell
69489,#FFFFFF,NALL
68827,#005393,st-andrews
68131,#005393,st-andrews
64166,#FFFFFF,NALL
64162,#FFFFFF,NALL
31895,#FFFFFF,NALL
62793,#b01f24,unlv
64417,#fdca21,bowiestate
41953,#fa3927,cornell
53041,#e87500,utdallas
59885,#FFFFFF,NALL
57179,#18453b,msu
63515,#e87500,utdallas
63271,#e87500,utdallas
69936,#044a8f,baruch
69787,#bf5700,utexas
68348,#044a8f,baruch
69359,#03458f,csn
70055,#FFFFFF,NALL
43944,#9e1b34,temple
69826,#FFFFFF,NALL
57784,#18453b,msu
27961,#4b2e83,washington
59884,#e87500,utdallas
57645,#9e1b34,temple
61332,#bf5700,utexas
40363,#74b1de,columbia
70436,#2774ae,ucla
70437,#e87500,utdallas
69646,#e87500,utdallas
70217,#9e1b34,temple
68205,#9e1b34,temple
63863,#bf5700,utexas
70283,#8b1f41,asu
70163,#861f41,vt
70458,#FFFFFF,NALL
70450,#e87500,utdallas
70663,#97d700,elevate217
70656,#FFFFFF,NALL
70662,#FFFFFF,NALL
70657,#FFFFFF,NALL
63087,#FFFFFF,NALL
63368,#e87500,utdallas
70649,#FFFFFF,NALL
69919,,competitions
70136,#861f41,vt
71367,#bf5700,utexas
69168,#bf5700,utexas
70758,#861f41,vt
37970,#FFFFFF,NALL
69021,#FFFFFF,NALL
69394,#FFFFFF,NALL
70139,#861f41,vt
70118,#FFFFFF,NALL
69756,#861f41,vt
70159,#FFFFFF,NALL
70022,#FFFFFF,NALL
69023,#861f41,vt
70138,#861f41,vt
70165,#FFFFFF,NALL
69526,#FFFFFF,NALL
69620,#861f41,vt
70269,#861f41,vt
69828,#FFFFFF,NALL
70313,#861f41,vt
70133,#861f41,vt
70158,#FFFFFF,NALL
70162,#FFFFFF,NALL
69985,#861f41,vt
69767,#861f41,vt
69846,#861f41,vt
68995,#861f41,vt
69167,#861f41,vt
70148,#FFFFFF,NALL
70083,#FFFFFF,NALL
69709,#861f41,vt
69937,#861f41,vt
69748,#861f41,vt
70144,#861f41,vt
69946,#861f41,vt
69917,#861f41,vt
69794,#861f41,vt
70150,#861f41,vt
50431,#8b1f41,asu
70175,#861f41,vt
70174,#861f41,vt
70318,#861f41,vt
70142,#FFFFFF,NALL
69136,#FFFFFF,NALL
55472,#01235d,ucsd
69797,#bf5700,utexas
70377,#f2c413,ucf
70776,#cc0000,bu
69838,#861f41,vt
69525,#861f41,vt
70196,#861f41,vt
69984,#861f41,vt
70767,#861f41,vt
70135,#861f41,vt
69920,#861f41,vt
70409,#8b1f41,asu
71565,#bf5700,utexas
70146,#861f41,vt
69288,#861f41,vt
65001,#840028,morehouse
69978,#861f41,vt
69094,#861f41,vt
12669,#FFFFFF,NALL
70222,#cb2c30,qc
61294,#8b1f41,asu
62413,#FFFFFF,NALL
62437,#FFFFFF,NALL
62406,#FFFFFF,NALL
64210,#044a8f,baruch
70115,#990000,usc
68249,#044a8f,baruch
71199,#FFFFFF,NALL
61098,#fa3927,cornell
74588,#f2c413,ucf
74832,#0c69d5,cgiu
61408,#bf5700,utexas
71292,#FFFFFF,NALL
71281,#0c69d5,cgiu
70919,#0c69d5,cgiu
50985,#74b1de,columbia
70095,#FFFFFF,NALL
68680,#8b1f41,asu
70615,#044a8f,baruch
71183,#cb2c30,qc
62507,#f56600,clemson
71516,#07294d,baiada
54206,#74b1de,columbia
63209,#9e1b34,temple
68503,#8b1f41,asu
35730,#FFFFFF,NALL
61639,#bf5700,utexas
70117,#8b1f41,asu
64423,#e87500,utdallas
71758,#cc0000,bu
68410,#005393,st-andrews
69403,#bf5700,utexas
70595,#2774ae,ucla
61951,#044a8f,baruch
68830,#005393,st-andrews
61180,#FFFFFF,NALL
69363,#03458f,csn
62852,#03458f,csn
61569,#005393,st-andrews
62927,#FFFFFF,NALL
63548,#f2c413,ucf
50163,#FFFFFF,NALL
71970,#74b1de,columbia
44151,#FFFFFF,NALL
44416,#FFFFFF,NALL
70328,#2774ae,ucla
63770,#8b1f41,asu
70439,#8b1f41,asu
71120,#03458f,csn
72224,#00764a,bcc
71266,#FFFFFF,NALL
9635,#FFFFFF,NALL
70605,#fa3927,cornell
71580,#03458f,csn
71898,#ff1f3e,utmb
62856,#f2c413,ucf
72538,#FFFFFF,NALL
71015,#03458f,csn
62483,#FFFFFF,NALL
72523,#861f41,vt
71552,#bf5700,utexas
72521,#00764a,bcc
70892,#ff610d,syracuse
64136,#FFFFFF,NALL
72302,#861f41,vt
72730,#cb2c30,qc
72785,#03458f,csn
70010,#2774ae,ucla
70482,#FFFFFF,NALL
70548,#8b1f41,asu
72853,#2774ae,ucla
72820,#cc0000,bu
71965,,competitions
73085,#2774ae,ucla
55759,#18453b,msu
72941,#bf5700,utexas
73110,#2774ae,ucla
72008,#03458f,csn
52196,#469ed9,umanitoba
63138,#bf5700,utexas
28879,#FFFFFF,NALL
47115,#FFFFFF,NALL
46577,#FFFFFF,NALL
52882,#469ed9,umanitoba
72469,,competitions
71760,,competitions
63933,#18453b,msu
70739,,competitions
72723,#00306d,qcc
64169,#044a8f,baruch
62085,#FFFFFF,NALL
33598,#0a1f62,montana
56831,#e87500,utdallas
59952,#FFFFFF,NALL
62773,#e87500,utdallas
70170,#FFFFFF,NALL
36892,#74b1de,columbia
59993,#01235d,ucsd
73373,#FFFFFF,NALL
73434,#FFFFFF,NALL
72543,#9e1b34,temple
68762,#fa3927,cornell
64406,#bf5700,utexas
72236,#FFFFFF,NALL
71844,#0061a0,lehman
48971,#01235d,ucsd
72602,#430b00,rowan
69395,#e87500,utdallas
62458,#82e3ff,csi
63694,#e87500,utdallas
75396,#FFFFFF,NALL
71764,#8b1f41,asu
68185,#07294d,baiada
74660,#FFFFFF,NALL
66473,#FFFFFF,NALL
72244,#bf5700,utexas
71284,#f58025,uta
73140,#0a304e,cwruentrepreneurship
74141,#fdca21,bowiestate
73144,#0a304e,cwruentrepreneurship
73139,#0a304e,cwruentrepreneurship
54652,#74b1de,columbia
73742,,competitions
74247,#861f41,vt
74262,#f2c413,ucf
9512,#FFFFFF,NALL
70116,#57068c,nyu
73393,#57068c,nyu
73409,#FFFFFF,NALL
73410,#FFFFFF,NALL
74200,#57068c,nyu
70968,#FFFFFF,NALL
41683,#8b1f41,asu
72841,#0061a0,lehman
73041,#0061a0,lehman
72967,#0061a0,lehman
71171,#f04f23,utrgv
60027,#fa3927,cornell
55914,#01235d,ucsd
63774,#FFFFFF,NALL
76202,#FFFFFF,NALL
74504,#e87500,utdallas
73914,#74b1de,columbia
74386,#011a47,ucsf
74566,#FFFFFF,NALL
74595,#f2c413,ucf
73272,#FFFFFF,NALL
71933,#0c69d5,cgiu
71023,#FFFFFF,NALL
72584,#FFFFFF,NALL
74590,#FFFFFF,NALL
63280,#f2c413,ucf
74573,#4b2e83,washington
74413,#0c69d5,cgiu
71703,#0c69d5,cgiu
74669,#bf5700,utexas
70522,#bf5700,utexas
74879,#bf5700,utexas
71044,#bf5700,utexas
64139,#FFFFFF,NALL
77424,#FFFFFF,NALL
64144,#FFFFFF,NALL
53377,#FFFFFF,NALL
45692,#FFFFFF,NALL
74963,#FFFFFF,NALL
60985,#74b1de,columbia
74953,#bf5700,utexas
61164,#FFFFFF,NALL
64227,#FFFFFF,NALL
61177,#FFFFFF,NALL
52361,#fa3927,cornell
68650,#74b1de,columbia
73749,#00764a,bcc
73774,#cb2c30,qc
72187,#2774ae,ucla
73762,#fa3927,cornell
70552,#2774ae,ucla
63170,#fa3927,cornell
70966,#01235d,ucsd
14242,#FFFFFF,NALL
2798,#FFFFFF,NALL
27889,#cc0000,bu
75436,#FFFFFF,NALL
75451,#bf5700,utexas
61178,#FFFFFF,NALL
72477,#FFFFFF,NALL
70879,#FFFFFF,NALL
51016,#FFFFFF,NALL
68792,#bf5700,utexas
77344,#FFFFFF,NALL
77386,#003091,ie
74995,#0c69d5,cgiu
74849,#0c69d5,cgiu
74933,#FFFFFF,NALL
73781,#0c69d5,cgiu
72295,#FFFFFF,NALL
75448,#0c69d5,cgiu
75070,#0c69d5,cgiu
75481,#FFFFFF,NALL
75491,#0c69d5,cgiu
72463,#46166b,albany
70764,#0c69d5,cgiu
71326,#0c69d5,cgiu
74991,#0c69d5,cgiu
70993,#0c69d5,cgiu
73376,#0c69d5,cgiu
72474,#46166b,albany
71197,#46166b,albany
21052,#07294d,baiada
77446,#FFFFFF,NALL
73655,#0c69d5,cgiu
73103,#46166b,albany
73665,#46166b,albany
73636,#46166b,albany
72787,#46166b,albany
73640,#46166b,albany
73705,#46166b,albany
74316,#FFFFFF,NALL
73878,#46166b,albany
70396,#8b1f41,asu
73745,#46166b,albany
47911,#FFFFFF,NALL
38717,#FFFFFF,NALL
77432,#FFFFFF,NALL
75630,#0c69d5,cgiu
71997,#8b1d41,bcblp
75107,#0c69d5,cgiu
75537,#0c69d5,cgiu
71231,#fec52e,kennesaw
73105,#FFFFFF,NALL
49016,#8b1f41,asu
75798,#FFFFFF,NALL
